date,count,change,change_in_percentage
2016-01-13 05:00:00,2.0,,
2016-02-01 00:00:00,2.0,0.0,0.0
2016-03-01 00:00:00,2.0,0.0,0.0
2016-04-01 00:00:00,2.0,0.0,0.0
2016-05-01 00:00:00,2.0,0.0,0.0
2016-06-01 00:00:00,2.0,0.0,0.0
2016-07-01 00:00:00,2.0,0.0,0.0
2016-08-01 00:00:00,2.0,0.0,0.0
2016-09-01 00:00:00,4.0,2.0,50.0
2016-10-01 00:00:00,5.0,1.0,20.0
2016-11-01 00:00:00,6.0,1.0,16.666666666666664
